PlantID,MarketID,Product,DistanceKm,TransportCostPerUnit
P040,M054,SKU_B,684,16.56
P067,M082,SKU_C,572,13.29
P030,M045,SKU_A,843,17.4
P092,M004,SKU_C,957,21.14
P078,M092,SKU_B,218,7.08
P007,M048,SKU_A,1680,35.22
P038,M002,SKU_B,844,19.75
P063,M098,SKU_E,585,14.34
P040,M003,SKU_B,283,7.55
P068,M075,SKU_E,823,17.34
P079,M075,SKU_B,145,4.0
P091,M067,SKU_D,595,13.18
P073,M070,SKU_D,416,8.96
P079,M067,SKU_B,1641,34.75
P030,M066,SKU_A,333,8.8
P023,M033,SKU_C,850,19.53
P012,M036,SKU_E,1421,30.72
P091,M037,SKU_D,1674,34.24
P055,M057,SKU_C,1570,34.1
P024,M093,SKU_E,1936,41.37
P047,M015,SKU_D,1974,42.07
P050,M003,SKU_A,1488,31.5
P060,M098,SKU_C,1033,21.32
P077,M005,SKU_C,1709,35.69
P044,M031,SKU_D,564,13.09
P100,M088,SKU_B,1738,35.28
P036,M025,SKU_D,521,12.05
P096,M079,SKU_A,1026,22.43
P077,M052,SKU_A,1738,35.81
P051,M092,SKU_D,549,12.8
P007,M069,SKU_D,1888,40.57
P072,M009,SKU_C,1045,22.14
P041,M089,SKU_D,1410,30.13
P076,M093,SKU_E,1335,28.0
P027,M002,SKU_A,835,18.89
P041,M001,SKU_C,1162,24.64
P025,M046,SKU_D,1575,34.03
P017,M053,SKU_A,1932,41.6
P097,M049,SKU_C,1550,32.96
P052,M013,SKU_D,1495,31.55
P001,M011,SKU_D,1687,36.09
P046,M100,SKU_A,1847,37.58
P066,M001,SKU_A,1920,40.01
P026,M055,SKU_B,872,18.77
P051,M064,SKU_D,933,20.06
P090,M082,SKU_B,1476,30.19
P048,M087,SKU_B,1937,39.87
P022,M081,SKU_D,1747,36.46
P025,M052,SKU_C,1826,39.28
P069,M050,SKU_B,325,8.95
P083,M013,SKU_C,677,14.13
P046,M050,SKU_A,579,14.12
P018,M035,SKU_B,1800,37.55
P040,M084,SKU_D,1322,28.82
P053,M002,SKU_B,757,17.78
P062,M022,SKU_C,1921,39.8
P060,M062,SKU_C,1897,39.15
P005,M006,SKU_B,949,20.42
P016,M087,SKU_E,1021,22.17
P061,M031,SKU_D,751,17.33
P008,M033,SKU_C,239,6.87
P087,M057,SKU_C,594,13.67
P064,M078,SKU_A,1341,28.18
P071,M037,SKU_C,308,8.43
P057,M096,SKU_E,753,17.26
P040,M076,SKU_B,1778,36.66
P041,M030,SKU_E,727,15.78
P100,M026,SKU_A,1540,32.61
P080,M009,SKU_A,968,20.51
P053,M069,SKU_B,827,17.96
P031,M078,SKU_B,1533,33.09
P074,M020,SKU_E,399,9.55
P041,M028,SKU_D,222,5.19
P088,M008,SKU_A,835,17.55
P026,M056,SKU_E,1113,24.31
P071,M084,SKU_C,730,16.27
P029,M084,SKU_A,149,5.47
P037,M018,SKU_B,1818,39.05
P027,M071,SKU_A,1566,33.98
P020,M023,SKU_B,1011,22.25
P009,M035,SKU_D,1066,23.34
P072,M003,SKU_B,1258,27.06
P057,M084,SKU_E,332,9.14
P075,M066,SKU_E,130,4.28
P075,M097,SKU_C,654,13.96
P085,M098,SKU_A,1507,33.06
P053,M087,SKU_C,1809,37.19
P012,M028,SKU_C,851,18.77
P016,M086,SKU_B,583,13.77
P014,M076,SKU_B,1370,30.29
P036,M100,SKU_C,1392,29.67
P012,M057,SKU_E,378,8.09
P100,M003,SKU_A,361,8.26
P047,M033,SKU_E,359,8.32
P010,M059,SKU_E,753,17.83
P010,M064,SKU_E,908,19.23
P037,M095,SKU_D,1778,37.16
P071,M056,SKU_B,1325,28.9
P077,M084,SKU_A,1571,34.22
P081,M033,SKU_C,1023,22.09
P042,M069,SKU_E,1353,29.92
P051,M041,SKU_A,1577,33.93
P018,M009,SKU_D,1542,33.8
P086,M021,SKU_B,1015,21.94
P053,M036,SKU_B,723,16.88
P049,M012,SKU_C,1666,34.3
P088,M088,SKU_C,1829,37.33
P083,M041,SKU_C,133,4.83
P094,M023,SKU_C,1055,23.9
P021,M072,SKU_D,1067,23.06
P094,M095,SKU_E,1798,37.85
P099,M098,SKU_D,1564,34.09
P054,M053,SKU_A,1288,28.02
P058,M070,SKU_E,1410,29.1
P036,M007,SKU_C,724,17.44
P053,M053,SKU_A,382,9.25
P027,M014,SKU_D,1878,38.43
P100,M021,SKU_E,311,7.06
P029,M063,SKU_E,585,14.29
P035,M010,SKU_E,463,12.22
P073,M074,SKU_D,1387,29.79
P047,M090,SKU_B,561,12.99
P017,M047,SKU_B,574,12.44
P089,M017,SKU_E,515,11.6
P089,M027,SKU_D,1058,22.11
P058,M006,SKU_E,839,18.07
P019,M045,SKU_B,1296,28.71
P080,M006,SKU_A,1688,34.65
P087,M028,SKU_C,1723,35.5
P095,M032,SKU_B,1459,30.52
P044,M058,SKU_A,1832,37.85
P080,M009,SKU_A,968,20.51
P016,M090,SKU_A,362,7.82
P068,M013,SKU_C,1800,38.94
P083,M010,SKU_E,1781,37.94
P086,M009,SKU_B,382,8.99
P015,M012,SKU_B,117,4.09
P044,M054,SKU_E,1351,28.91
P062,M012,SKU_A,1832,39.1
P037,M043,SKU_B,390,9.73
P031,M010,SKU_C,964,20.61
P027,M070,SKU_B,290,7.45
P016,M054,SKU_B,1256,27.97
P060,M055,SKU_D,1910,40.2
P045,M041,SKU_E,1067,21.89
P091,M089,SKU_B,752,17.0
P095,M005,SKU_B,826,17.64
P038,M038,SKU_B,1778,38.14
P097,M071,SKU_A,738,16.34
P079,M071,SKU_A,225,5.94
P050,M043,SKU_C,1769,37.77
P019,M033,SKU_B,1954,41.35
P052,M013,SKU_E,1282,28.49
P040,M057,SKU_B,1340,27.4
P055,M035,SKU_A,705,16.16
P004,M100,SKU_C,431,11.03
P072,M025,SKU_E,985,22.32
P062,M084,SKU_A,388,8.81
P096,M014,SKU_C,389,9.46
P091,M039,SKU_E,1975,41.35
P017,M050,SKU_C,1213,25.92
P053,M095,SKU_B,155,4.51
P041,M013,SKU_A,1912,39.64
P014,M017,SKU_B,1221,25.91
P034,M012,SKU_A,1204,26.15
P070,M097,SKU_B,885,18.59
P088,M007,SKU_B,926,20.05
P032,M033,SKU_A,801,16.92
P061,M041,SKU_C,1286,26.99
P046,M085,SKU_A,1143,25.83
P007,M019,SKU_C,144,5.1
P009,M049,SKU_B,137,3.67
P067,M098,SKU_E,1808,37.58
P004,M040,SKU_C,137,3.78
P050,M029,SKU_D,1705,35.95
P075,M044,SKU_D,1424,31.1
P046,M008,SKU_D,1687,34.69
P021,M021,SKU_A,1846,38.31
P081,M098,SKU_C,1329,27.15
P008,M041,SKU_B,527,11.87
P009,M005,SKU_C,1017,21.5
P068,M044,SKU_A,252,5.6
P086,M050,SKU_D,189,5.06
P010,M025,SKU_B,1448,31.02
P041,M073,SKU_A,1117,24.65
P056,M001,SKU_E,1015,22.64
P093,M023,SKU_C,1288,27.78
P090,M048,SKU_D,1877,39.52
P034,M022,SKU_E,576,14.38
P030,M078,SKU_C,308,7.82
P020,M052,SKU_D,1961,41.0
P066,M014,SKU_B,494,12.75
P003,M005,SKU_C,1392,28.85
P067,M087,SKU_D,816,17.4
P070,M095,SKU_B,1950,41.2
P090,M066,SKU_D,1020,22.98
P063,M026,SKU_B,1864,39.86
P085,M098,SKU_C,1722,37.33
P037,M055,SKU_D,723,16.38
P094,M073,SKU_A,366,8.42
P049,M016,SKU_A,1389,30.04
P054,M094,SKU_B,1835,39.19
P030,M046,SKU_C,328,7.41
P022,M065,SKU_D,614,13.24
P023,M037,SKU_E,530,12.54
P019,M069,SKU_B,993,20.64
P002,M070,SKU_C,1960,40.08
P048,M002,SKU_E,1631,34.74
P050,M042,SKU_B,1083,23.62
P019,M047,SKU_B,1123,22.96
P006,M072,SKU_C,839,17.33
P064,M069,SKU_E,1128,23.48
P013,M097,SKU_B,1886,39.35
P011,M017,SKU_C,1045,23.87
P096,M015,SKU_D,962,20.46
P067,M038,SKU_A,1588,32.38
P011,M074,SKU_B,1758,36.41
P017,M007,SKU_E,1935,40.01
P007,M001,SKU_D,1754,37.37
P046,M083,SKU_B,1264,28.02
P084,M023,SKU_D,937,20.17
P082,M075,SKU_D,1113,23.08
P082,M032,SKU_E,1805,37.01
P092,M024,SKU_B,1395,29.34
P082,M031,SKU_A,344,8.34
P061,M068,SKU_B,1830,38.1
P055,M005,SKU_C,1335,29.53
P016,M003,SKU_C,1951,40.69
P045,M032,SKU_D,1972,41.41
P027,M085,SKU_C,1741,36.3
P018,M055,SKU_E,352,8.01
P054,M077,SKU_A,1155,24.73
P081,M042,SKU_B,1089,22.47
P092,M017,SKU_A,558,13.71
P064,M068,SKU_B,1194,25.94
P058,M062,SKU_C,1287,26.49
P028,M078,SKU_D,192,5.87
P046,M095,SKU_E,699,15.14
P058,M035,SKU_B,1085,24.08
P082,M005,SKU_E,847,19.11
P061,M071,SKU_D,433,9.55
P016,M022,SKU_D,1358,28.97
P041,M084,SKU_D,368,9.07
P036,M037,SKU_D,1035,23.15
P039,M076,SKU_B,1548,32.4
P082,M095,SKU_E,749,17.55
P042,M076,SKU_C,962,21.09
P003,M001,SKU_D,1885,40.54
P003,M039,SKU_B,1330,28.72
P069,M004,SKU_B,1043,22.15
P091,M030,SKU_E,1193,26.63
P083,M062,SKU_D,1026,22.17
P034,M096,SKU_D,1056,21.77
P092,M026,SKU_D,558,13.63
P084,M040,SKU_B,1261,26.17
P017,M034,SKU_C,1053,22.87
P050,M091,SKU_C,463,11.81
P008,M052,SKU_B,1668,34.1
P073,M079,SKU_A,802,18.47
P063,M059,SKU_C,1764,36.94
P059,M097,SKU_B,985,20.49
P031,M039,SKU_A,1320,27.01
P021,M070,SKU_D,1405,29.72
P095,M059,SKU_D,1835,38.31
P056,M023,SKU_C,1180,25.92
P098,M062,SKU_C,579,12.16
P076,M036,SKU_B,928,20.24
P002,M054,SKU_B,1717,35.87
P016,M032,SKU_B,1616,33.15
P065,M009,SKU_C,1213,26.67
P001,M011,SKU_E,1360,29.95
P081,M028,SKU_E,503,12.62
P013,M013,SKU_E,711,15.91
P076,M077,SKU_A,1550,31.64
P095,M075,SKU_E,889,20.63
P029,M063,SKU_B,798,16.64
P027,M001,SKU_E,1598,33.16
P023,M029,SKU_B,1232,25.33
P044,M043,SKU_A,219,5.05
P059,M036,SKU_D,684,16.32
P031,M063,SKU_D,155,5.79
P033,M069,SKU_A,514,11.68
P002,M006,SKU_B,1574,32.15
P012,M097,SKU_C,1380,28.1
P054,M080,SKU_C,232,7.15
P051,M045,SKU_A,565,13.68
P012,M092,SKU_C,345,8.9
P085,M060,SKU_A,1843,37.87
P080,M083,SKU_A,965,20.18
P060,M024,SKU_B,1989,42.07
P002,M078,SKU_E,1049,23.46
P068,M085,SKU_A,285,7.46
P055,M069,SKU_E,212,6.56
P079,M031,SKU_E,1104,23.66
P029,M040,SKU_A,593,13.27
P066,M054,SKU_B,445,9.95
P073,M091,SKU_B,1611,32.87
P022,M095,SKU_D,588,13.57
P002,M037,SKU_C,779,16.67
P013,M012,SKU_D,419,11.12
P079,M022,SKU_C,1157,23.94
P083,M005,SKU_A,575,13.12
P019,M004,SKU_D,1770,36.91
P006,M098,SKU_D,569,13.3
P030,M061,SKU_C,1331,27.8
P067,M026,SKU_B,1790,38.66
P050,M078,SKU_E,510,12.01
P054,M056,SKU_E,1293,28.37
P078,M028,SKU_C,1784,38.18
P076,M087,SKU_C,1730,37.41
P071,M100,SKU_C,1549,32.69
P100,M084,SKU_E,1290,27.91
P083,M079,SKU_B,855,19.9
P025,M013,SKU_D,916,20.3
P051,M080,SKU_A,1270,26.44
P002,M035,SKU_E,1698,35.56
P039,M044,SKU_C,1098,22.78
P011,M086,SKU_D,1003,22.65
P094,M073,SKU_B,1859,37.94
P063,M085,SKU_B,760,17.77
P074,M042,SKU_C,571,13.97
P094,M086,SKU_E,1007,21.52
P038,M015,SKU_B,1871,38.74
P020,M071,SKU_E,1162,25.72
P079,M037,SKU_E,1178,24.57
P006,M062,SKU_B,281,7.85
P039,M005,SKU_B,194,6.83
P020,M056,SKU_E,1214,25.11
P018,M042,SKU_D,1539,31.99
P089,M050,SKU_C,508,11.78
P034,M082,SKU_E,334,8.1
P018,M012,SKU_B,1039,22.9
P053,M010,SKU_C,1018,22.84
P060,M087,SKU_D,216,7.3
P092,M031,SKU_B,552,12.81
P051,M030,SKU_D,1884,39.45
P094,M044,SKU_C,657,15.61
P009,M029,SKU_D,831,17.41
P041,M098,SKU_D,1104,23.38
P090,M077,SKU_A,141,4.54
P091,M079,SKU_C,1947,40.63
P042,M083,SKU_B,1913,41.1
P100,M073,SKU_E,891,20.27
P053,M087,SKU_D,317,7.43
P099,M018,SKU_E,1828,39.11
P026,M044,SKU_B,1726,36.98
P042,M040,SKU_D,1369,29.76
P066,M086,SKU_E,1291,28.73
P081,M054,SKU_B,1266,27.56
P016,M039,SKU_E,1013,22.82
P083,M054,SKU_E,483,10.18
P077,M083,SKU_E,1401,28.89
P010,M075,SKU_E,1780,37.33
P026,M001,SKU_C,1927,40.28
P068,M074,SKU_E,1907,39.05
P085,M016,SKU_D,723,16.34
P055,M040,SKU_A,314,8.06
P100,M042,SKU_D,1052,22.7
P014,M018,SKU_E,558,13.12
P082,M081,SKU_B,968,21.88
P066,M004,SKU_D,1266,26.09
P087,M034,SKU_B,1825,39.04
P046,M086,SKU_E,1010,22.97
P097,M026,SKU_C,875,18.26
P029,M048,SKU_E,1476,30.5
P099,M053,SKU_B,949,21.78
P065,M023,SKU_D,522,13.43
P094,M017,SKU_C,1294,26.63
P019,M084,SKU_D,427,9.39
P016,M084,SKU_A,1117,24.21
P048,M088,SKU_E,985,21.52
P051,M073,SKU_C,1004,23.07
P057,M019,SKU_C,206,7.06
P009,M043,SKU_E,1909,39.03
P056,M085,SKU_C,132,5.63
P008,M011,SKU_E,824,19.01
P073,M071,SKU_E,461,11.15
P054,M060,SKU_D,1230,27.35
P071,M064,SKU_E,1160,24.16
P033,M056,SKU_C,986,22.46
P003,M057,SKU_E,1390,30.76
P092,M020,SKU_A,666,15.88
P049,M098,SKU_B,228,6.29
P070,M028,SKU_D,1757,37.68
P061,M030,SKU_B,1546,33.61
P046,M100,SKU_B,1544,33.82
P062,M050,SKU_B,135,3.38
P030,M005,SKU_A,769,17.6
P041,M053,SKU_E,733,16.06
P013,M021,SKU_B,1565,32.67
P054,M045,SKU_E,1544,31.61
P046,M065,SKU_E,1062,22.03
P044,M003,SKU_D,1676,35.25
P099,M056,SKU_E,879,18.69
P079,M014,SKU_D,283,7.71
P055,M030,SKU_A,1405,30.43
P053,M005,SKU_B,930,21.01
P062,M046,SKU_E,1578,33.27
P065,M019,SKU_B,947,20.5
P010,M004,SKU_E,1081,23.49
P025,M012,SKU_B,1841,37.53
P005,M038,SKU_C,1889,39.47
P012,M055,SKU_E,1622,33.65
P006,M091,SKU_D,517,11.49
P082,M013,SKU_C,1511,32.62
P090,M025,SKU_D,1905,38.91
P009,M076,SKU_D,446,11.08
P026,M075,SKU_D,1078,22.98
P035,M014,SKU_A,1677,34.94
P081,M062,SKU_B,1383,28.29
P002,M001,SKU_C,627,14.57
P010,M072,SKU_D,947,21.41
P073,M055,SKU_D,1492,32.35
P028,M045,SKU_E,1822,37.31
P062,M023,SKU_B,1193,25.73
P030,M075,SKU_E,1510,31.96
P080,M022,SKU_E,1822,36.94
P090,M052,SKU_C,1084,22.77
P015,M085,SKU_D,1858,39.83
P045,M037,SKU_E,201,5.28
P031,M080,SKU_D,1728,36.98
P021,M091,SKU_E,1276,28.2
P035,M081,SKU_C,860,19.11
P032,M065,SKU_B,468,11.84
P004,M051,SKU_B,1197,26.39
P087,M099,SKU_B,319,7.12
P034,M015,SKU_E,508,13.15
P100,M094,SKU_E,1279,27.24
P068,M045,SKU_A,405,9.41
P041,M044,SKU_E,455,11.47
P010,M099,SKU_D,1119,25.15
P023,M049,SKU_A,1211,26.47
P068,M048,SKU_D,466,10.22
P013,M021,SKU_C,1862,39.44
P044,M092,SKU_E,1490,31.38
P065,M026,SKU_B,247,6.6
P090,M042,SKU_B,667,15.91
P033,M001,SKU_A,1670,35.43
P084,M038,SKU_C,779,17.28
P025,M067,SKU_D,388,9.82
P018,M083,SKU_E,1732,36.28
P059,M084,SKU_E,927,20.24
P032,M050,SKU_B,515,10.87
P071,M014,SKU_C,1152,25.66
P067,M002,SKU_A,711,15.49
P087,M024,SKU_D,542,12.94
P069,M004,SKU_A,402,10.67
P001,M011,SKU_C,1622,34.47
P080,M087,SKU_A,636,14.01
P033,M067,SKU_E,526,11.97
P006,M098,SKU_C,590,12.31
P088,M063,SKU_E,897,20.59
P061,M001,SKU_E,398,9.66
P084,M024,SKU_E,1433,31.2
P078,M026,SKU_B,235,5.3
P030,M055,SKU_C,810,17.63
P029,M081,SKU_D,369,10.09
P024,M065,SKU_C,1513,30.78
P034,M087,SKU_B,303,6.96
P005,M045,SKU_B,1009,22.6
P043,M081,SKU_E,824,19.02
P018,M049,SKU_A,967,21.26
P077,M066,SKU_C,1661,36.11
P045,M033,SKU_C,1234,26.11
P046,M071,SKU_B,358,8.81
P093,M040,SKU_B,1494,31.79
P011,M097,SKU_E,809,17.74
P097,M037,SKU_C,1283,27.99
P012,M072,SKU_E,1410,29.51
P070,M079,SKU_E,668,15.18
P064,M019,SKU_B,836,18.54
P028,M011,SKU_A,564,11.97
P064,M037,SKU_A,1740,36.65
P060,M031,SKU_A,1145,25.71
P078,M031,SKU_A,1272,28.06
P097,M088,SKU_C,1263,27.21
P098,M059,SKU_C,905,20.66
P055,M042,SKU_C,777,17.79
P099,M032,SKU_E,1165,24.95
P014,M067,SKU_B,171,6.18
P057,M076,SKU_C,621,15.22
P008,M048,SKU_D,1531,33.14
P016,M057,SKU_B,1744,36.64
P087,M028,SKU_D,1889,38.87
P035,M081,SKU_B,1600,33.99
P084,M037,SKU_A,1791,38.66
P096,M091,SKU_A,1778,36.75
P090,M038,SKU_B,227,6.6
P026,M009,SKU_C,975,21.01
P081,M090,SKU_D,611,13.9
P079,M046,SKU_B,1653,34.67
P092,M072,SKU_C,1418,30.0
P007,M080,SKU_D,740,16.8
P042,M073,SKU_A,1499,30.5
P075,M024,SKU_A,821,18.65
P051,M006,SKU_E,1422,29.6
P054,M086,SKU_B,1794,36.68
P070,M070,SKU_D,1794,37.74
P028,M052,SKU_C,1785,36.85
P015,M062,SKU_B,778,18.1
P017,M068,SKU_A,897,20.65
P056,M096,SKU_D,724,15.75
P086,M014,SKU_D,657,13.73
P019,M012,SKU_C,1472,31.35
P090,M016,SKU_E,1309,28.01
P058,M061,SKU_E,968,19.87
P019,M008,SKU_E,1124,23.6
P093,M026,SKU_C,1484,30.52
P047,M036,SKU_E,393,10.69
P019,M083,SKU_B,1177,26.17
P064,M019,SKU_D,354,10.01
P078,M025,SKU_E,552,12.97
P093,M096,SKU_C,1435,30.46
P089,M092,SKU_B,1258,26.05
P049,M060,SKU_D,431,9.84
P086,M064,SKU_B,613,15.09
P054,M020,SKU_B,1095,23.21
P004,M011,SKU_E,1364,28.06
P001,M089,SKU_C,1540,31.63
P095,M040,SKU_E,1836,38.28
P064,M007,SKU_A,685,16.36
P060,M024,SKU_A,179,5.06
P093,M016,SKU_C,165,4.36
P084,M028,SKU_C,146,4.82
P060,M096,SKU_E,1203,25.7
P011,M044,SKU_C,844,18.53
P046,M077,SKU_C,260,6.14
P056,M045,SKU_C,1727,35.89
P041,M080,SKU_E,1541,32.36
P064,M047,SKU_A,1048,22.75
P022,M008,SKU_B,1169,24.72
P010,M037,SKU_D,1997,42.35
P091,M074,SKU_A,1693,35.45
P074,M060,SKU_D,1517,32.66
P032,M034,SKU_B,826,17.02
P053,M095,SKU_B,155,4.51
P095,M005,SKU_B,826,17.64
P028,M035,SKU_C,908,19.39
P052,M099,SKU_E,638,15.67
P096,M056,SKU_D,1041,22.83
P048,M079,SKU_A,722,15.41
P085,M035,SKU_E,882,20.37
P057,M049,SKU_A,1882,39.91
P073,M056,SKU_C,767,16.21
P051,M008,SKU_C,681,14.38
P027,M049,SKU_C,886,18.67
P018,M044,SKU_A,1772,37.13
P098,M026,SKU_E,1759,37.36
P080,M031,SKU_C,526,12.24
P012,M080,SKU_C,282,7.85
P048,M047,SKU_A,1739,36.57
P063,M063,SKU_E,1863,39.37
P047,M076,SKU_C,1296,28.83
P009,M033,SKU_A,1657,36.06
P058,M008,SKU_D,1359,28.46
P012,M092,SKU_C,345,8.9
P016,M098,SKU_B,887,18.86
P082,M064,SKU_D,608,14.46
P005,M002,SKU_B,1802,37.04
P061,M019,SKU_B,960,20.06
P019,M084,SKU_C,1558,33.0
P017,M048,SKU_E,1472,30.07
P029,M078,SKU_E,1608,33.68
P031,M038,SKU_C,1372,30.43
P035,M069,SKU_A,1676,35.41
P025,M096,SKU_C,713,14.81
P100,M080,SKU_D,381,9.22
P042,M028,SKU_D,1317,27.37
P051,M008,SKU_C,681,14.38
P078,M038,SKU_C,928,19.35
P054,M049,SKU_D,1495,32.37
P041,M046,SKU_A,865,19.74
P064,M040,SKU_D,559,11.87
P068,M017,SKU_B,203,4.86
P065,M044,SKU_D,1102,24.83
P084,M031,SKU_E,183,4.94
P094,M085,SKU_D,1155,25.85
P040,M061,SKU_D,729,16.35
P088,M087,SKU_E,687,14.41
P037,M047,SKU_C,280,7.55
P087,M073,SKU_A,539,13.46
P089,M037,SKU_E,1407,29.98
P066,M019,SKU_C,353,9.8
P091,M043,SKU_B,1897,39.41
P078,M092,SKU_E,122,4.37
P002,M028,SKU_D,556,13.77
P091,M098,SKU_B,1172,24.87
P050,M081,SKU_C,1858,40.0
P078,M080,SKU_A,887,20.47
P040,M062,SKU_D,1499,31.0
P070,M006,SKU_B,1426,31.01
P024,M026,SKU_C,1118,24.7
P029,M039,SKU_D,121,4.33
P009,M078,SKU_D,295,8.8
P078,M091,SKU_E,1332,27.15
P062,M083,SKU_B,1682,35.73
P084,M005,SKU_A,571,14.34
P031,M062,SKU_C,1430,29.97
P085,M057,SKU_D,1047,22.78
P014,M019,SKU_B,938,21.26
P051,M082,SKU_C,556,13.4
P080,M090,SKU_A,1521,31.83
P073,M083,SKU_A,1986,42.31
P090,M086,SKU_C,1909,40.66
P072,M081,SKU_A,488,10.58
P089,M076,SKU_E,753,16.09
P083,M003,SKU_B,391,9.75
P009,M087,SKU_D,390,8.75
P030,M081,SKU_A,1955,40.8
P084,M061,SKU_C,133,5.33
P053,M093,SKU_D,1235,25.55
P092,M097,SKU_C,822,18.64
P091,M015,SKU_B,1501,32.21
P022,M084,SKU_C,1751,36.74
P096,M025,SKU_E,1901,40.34
P041,M072,SKU_D,1760,37.59
P075,M044,SKU_C,1787,36.76
P067,M023,SKU_A,1200,25.79
P021,M046,SKU_C,1198,24.82
P089,M087,SKU_E,1925,39.97
P056,M010,SKU_A,862,19.63
P022,M093,SKU_D,1239,25.35
P012,M022,SKU_A,176,5.19
P035,M039,SKU_A,690,16.06
P079,M093,SKU_A,1530,32.15
P030,M003,SKU_C,960,21.93
P006,M042,SKU_B,980,20.29
P071,M004,SKU_B,1104,24.31
P041,M100,SKU_E,1333,28.34
P070,M013,SKU_A,1915,41.15
P062,M094,SKU_E,1031,21.2
P100,M017,SKU_B,1562,34.23
P015,M046,SKU_A,332,7.71
P034,M030,SKU_B,1592,33.4
P063,M094,SKU_C,443,10.23
P035,M074,SKU_D,1012,20.86
P042,M092,SKU_C,1321,28.44
P052,M019,SKU_C,461,11.03
P091,M042,SKU_D,168,5.64
P017,M096,SKU_D,1545,32.63
P098,M048,SKU_B,1592,32.47
P048,M048,SKU_C,523,12.99
P076,M089,SKU_C,123,2.97
P064,M044,SKU_D,1947,40.51
P069,M049,SKU_A,369,8.38
P060,M092,SKU_C,1003,23.01
P093,M065,SKU_D,1686,34.95
P062,M004,SKU_C,481,12.44
P015,M053,SKU_A,462,11.94
P063,M072,SKU_A,1589,32.65
P070,M059,SKU_E,1871,39.11
P031,M030,SKU_D,870,18.2
P090,M010,SKU_E,1017,22.22
P090,M080,SKU_B,1887,39.26
P036,M039,SKU_A,1675,34.1
P009,M005,SKU_B,1888,40.31
P052,M045,SKU_D,1809,37.67
P036,M071,SKU_C,1018,21.82
P076,M061,SKU_B,396,9.29
P029,M003,SKU_D,1804,38.5
P066,M069,SKU_C,439,9.58
P035,M066,SKU_C,1826,38.21
P005,M061,SKU_A,1887,39.42
P001,M078,SKU_A,1546,32.36
P080,M064,SKU_B,654,13.84
P073,M100,SKU_A,534,12.95
P071,M016,SKU_C,460,10.05
P007,M065,SKU_E,1533,32.0
P046,M002,SKU_C,1229,26.09
P065,M012,SKU_D,372,10.02
P074,M062,SKU_D,279,6.47
P057,M047,SKU_B,1513,32.49
P005,M047,SKU_E,697,15.4
P026,M035,SKU_E,1264,26.72
P092,M025,SKU_A,1372,28.34
P100,M001,SKU_E,327,8.1
P065,M081,SKU_B,1487,30.62
P011,M070,SKU_A,254,5.71
P013,M024,SKU_D,703,14.89
P073,M056,SKU_C,767,16.21
P086,M036,SKU_B,909,20.15
P055,M076,SKU_E,1708,35.6
P073,M089,SKU_A,108,4.3
P092,M008,SKU_E,920,21.38
P098,M027,SKU_B,900,20.36
P023,M008,SKU_E,1990,42.09
P059,M090,SKU_B,1850,37.99
P036,M039,SKU_E,631,14.65
P076,M096,SKU_D,274,7.52
P058,M072,SKU_E,599,13.01
P069,M067,SKU_E,398,10.7
P088,M014,SKU_C,205,6.74
P084,M022,SKU_D,1843,37.74
P020,M023,SKU_E,1699,34.64
P053,M044,SKU_B,1985,41.46
P074,M087,SKU_B,1585,33.38
P040,M014,SKU_E,528,11.77
P005,M077,SKU_D,1458,29.66
P082,M093,SKU_B,1698,35.43
P016,M032,SKU_C,1686,36.31
P092,M033,SKU_E,1517,31.23
P088,M009,SKU_D,1017,22.65
P027,M059,SKU_E,635,13.92
P025,M094,SKU_B,964,21.65
P039,M022,SKU_B,1160,25.93
P072,M023,SKU_C,1316,26.82
P043,M078,SKU_A,218,6.91
P100,M017,SKU_D,687,15.56
P064,M005,SKU_B,1975,40.28
P040,M099,SKU_C,484,11.39
P016,M056,SKU_C,124,3.03
P081,M094,SKU_A,1825,39.5
P093,M088,SKU_C,1309,29.02
P071,M095,SKU_C,980,22.39
P098,M052,SKU_A,1910,39.46
P022,M067,SKU_D,671,16.29
P091,M085,SKU_E,1163,25.03
P003,M089,SKU_C,1425,29.24
P025,M100,SKU_A,1677,35.48
P081,M048,SKU_C,1840,38.93
P031,M097,SKU_A,1719,36.01
P047,M010,SKU_D,432,9.87
P099,M094,SKU_C,232,6.59
P066,M035,SKU_C,1553,31.94
P013,M041,SKU_E,347,8.05
P048,M004,SKU_D,1588,34.75
P063,M084,SKU_B,1791,37.79
P067,M022,SKU_B,880,20.19
P063,M013,SKU_D,1963,40.75
P036,M035,SKU_A,228,6.59
P008,M023,SKU_C,1205,24.65
P074,M082,SKU_D,1680,35.51
P071,M011,SKU_B,1604,33.07
P052,M086,SKU_E,248,6.92
P092,M066,SKU_C,807,18.42
P034,M015,SKU_D,535,13.37
P089,M032,SKU_E,1587,34.07
P017,M050,SKU_D,864,18.68
P030,M072,SKU_A,1670,34.79
P072,M085,SKU_C,357,9.3
P036,M041,SKU_C,808,17.52
P031,M045,SKU_A,1795,36.71
P054,M062,SKU_E,1402,30.58
P044,M003,SKU_A,1539,32.44
P089,M025,SKU_E,391,9.81
P029,M032,SKU_D,833,19.12
P097,M064,SKU_A,411,11.13
P022,M078,SKU_C,1459,30.42
P047,M082,SKU_E,1027,21.17
P060,M060,SKU_B,1977,42.45
P012,M086,SKU_D,1947,40.11
P010,M064,SKU_D,198,5.89
P007,M100,SKU_E,1015,22.18
