MarketID,WeekStart,Product,DemandUnits,SellingPricePerUnit
M036,2025-03-03,SKU_B,208,62.42
M046,2025-05-12,SKU_B,646,70.83
M024,2025-01-13,SKU_A,304,49.81
M043,2025-02-03,SKU_B,494,72.63
M053,2025-05-05,SKU_D,542,55.38
M089,2025-03-31,SKU_B,414,48.66
M097,2025-04-14,SKU_E,427,63.82
M010,2025-04-14,SKU_B,500,51.68
M096,2025-03-24,SKU_D,604,65.13
M005,2025-02-24,SKU_D,318,44.54
M083,2025-01-06,SKU_C,374,70.12
M057,2025-03-03,SKU_E,309,68.62
M027,2025-03-03,SKU_A,265,53.01
M033,2025-02-24,SKU_C,159,45.88
M078,2025-02-10,SKU_E,269,64.84
M035,2025-03-17,SKU_C,644,79.35
M096,2025-02-17,SKU_C,607,64.7
M073,2025-03-17,SKU_D,339,54.64
M056,2025-02-10,SKU_B,440,67.54
M078,2025-03-24,SKU_E,256,65.07
M024,2025-05-05,SKU_B,322,49.09
M082,2025-03-31,SKU_A,414,81.68
M012,2025-04-21,SKU_D,286,80.19
M018,2025-03-17,SKU_A,446,50.44
M040,2025-03-24,SKU_B,564,80.23
M016,2025-05-19,SKU_D,281,51.02
M044,2025-05-12,SKU_E,420,75.71
M085,2025-03-24,SKU_B,330,67.94
M001,2025-04-21,SKU_D,444,63.05
M066,2025-02-24,SKU_B,337,67.62
M037,2025-02-17,SKU_A,345,70.88
M063,2025-05-19,SKU_B,236,43.57
M038,2025-03-03,SKU_D,226,61.96
M096,2025-02-17,SKU_D,538,61.72
M096,2025-04-28,SKU_C,663,64.57
M005,2025-01-20,SKU_C,321,45.82
M015,2025-04-28,SKU_A,358,76.31
M054,2025-01-13,SKU_E,193,55.45
M072,2025-04-21,SKU_D,712,60.16
M084,2025-04-07,SKU_C,677,43.49
M100,2025-04-21,SKU_C,177,79.13
M088,2025-05-19,SKU_C,198,57.58
M078,2025-03-10,SKU_E,222,64.53
M012,2025-04-14,SKU_D,264,76.55
M097,2025-03-03,SKU_C,512,64.83
M075,2025-01-06,SKU_E,237,40.11
M006,2025-05-05,SKU_E,406,53.86
M055,2025-02-17,SKU_A,223,65.86
M010,2025-04-21,SKU_E,469,54.51
M059,2025-05-19,SKU_D,341,53.3
M038,2025-02-03,SKU_C,262,61.66
M088,2025-02-03,SKU_D,188,59.57
M074,2025-05-19,SKU_E,600,62.21
M062,2025-03-24,SKU_C,691,56.83
M033,2025-01-13,SKU_C,233,45.76
M015,2025-01-13,SKU_D,334,72.39
M022,2025-01-06,SKU_E,341,73.89
M034,2025-03-31,SKU_A,447,39.92
M084,2025-05-19,SKU_C,480,48.26
M069,2025-01-06,SKU_A,556,75.67
M010,2025-04-28,SKU_D,442,54.44
M074,2025-02-10,SKU_D,514,62.38
M068,2025-04-07,SKU_A,207,42.93
M087,2025-02-17,SKU_C,268,54.36
M026,2025-03-31,SKU_B,581,55.15
M041,2025-01-13,SKU_C,314,69.45
M075,2025-02-10,SKU_B,271,40.1
M013,2025-02-17,SKU_D,450,57.58
M038,2025-03-03,SKU_A,268,60.92
M092,2025-04-14,SKU_B,327,63.33
M039,2025-01-13,SKU_B,459,50.88
M074,2025-05-12,SKU_D,502,61.53
M052,2025-01-27,SKU_B,186,61.78
M089,2025-03-10,SKU_B,321,48.68
M051,2025-03-24,SKU_E,456,64.06
M059,2025-05-05,SKU_A,341,58.53
M052,2025-02-17,SKU_B,257,62.89
M070,2025-01-27,SKU_C,280,55.28
M037,2025-04-07,SKU_D,277,70.89
M059,2025-05-19,SKU_E,430,54.66
M077,2025-04-28,SKU_C,492,60.76
M015,2025-03-24,SKU_B,303,70.73
M006,2025-04-14,SKU_E,535,56.56
M054,2025-01-13,SKU_B,155,56.61
M047,2025-04-07,SKU_A,578,73.47
M069,2025-03-31,SKU_A,406,75.4
M081,2025-03-10,SKU_B,604,63.8
M035,2025-03-31,SKU_B,676,79.19
M005,2025-04-21,SKU_D,353,45.3
M095,2025-04-21,SKU_C,217,65.16
M069,2025-03-03,SKU_B,360,70.66
M024,2025-02-24,SKU_D,359,48.0
M091,2025-02-24,SKU_A,342,75.75
M041,2025-05-12,SKU_C,416,73.4
M013,2025-01-27,SKU_B,384,57.3
M055,2025-05-05,SKU_D,201,64.48
M065,2025-01-20,SKU_B,525,55.78
M064,2025-03-31,SKU_D,408,47.33
M083,2025-04-07,SKU_B,265,65.91
M014,2025-01-27,SKU_B,220,70.81
M065,2025-01-13,SKU_B,639,54.89
M081,2025-01-13,SKU_B,455,63.21
M075,2025-03-03,SKU_D,146,43.69
M083,2025-03-03,SKU_C,267,66.63
M096,2025-01-20,SKU_B,655,61.19
M095,2025-04-07,SKU_B,340,63.31
M045,2025-03-03,SKU_B,476,68.79
M028,2025-02-03,SKU_C,369,38.76
M009,2025-03-31,SKU_D,738,49.58
M038,2025-04-21,SKU_B,237,60.47
M018,2025-05-12,SKU_D,697,49.28
M020,2025-03-31,SKU_B,454,59.51
M059,2025-04-14,SKU_E,257,58.37
M012,2025-02-03,SKU_B,234,74.67
M094,2025-05-19,SKU_B,477,55.34
M040,2025-03-03,SKU_D,329,75.27
M082,2025-04-14,SKU_E,483,76.56
M020,2025-03-17,SKU_D,400,59.52
M008,2025-04-07,SKU_C,251,64.98
M053,2025-02-17,SKU_D,414,52.18
M009,2025-04-14,SKU_A,743,50.91
M047,2025-04-07,SKU_A,578,73.47
M039,2025-05-19,SKU_A,533,49.62
M054,2025-02-24,SKU_E,271,56.22
M051,2025-02-17,SKU_E,584,61.11
M053,2025-03-17,SKU_A,620,54.24
M069,2025-03-31,SKU_B,391,70.54
M052,2025-01-06,SKU_D,243,64.84
M098,2025-02-10,SKU_C,437,77.76
M037,2025-02-03,SKU_E,264,72.29
M058,2025-05-12,SKU_E,656,45.45
M026,2025-02-03,SKU_D,543,52.53
M056,2025-03-31,SKU_B,550,69.35
M012,2025-04-28,SKU_A,216,76.66
M014,2025-03-03,SKU_B,205,66.92
M003,2025-04-14,SKU_E,665,62.1
M012,2025-01-20,SKU_D,183,80.51
M040,2025-04-28,SKU_C,374,76.46
M087,2025-01-27,SKU_C,266,54.07
M011,2025-05-05,SKU_B,218,77.02
M037,2025-01-13,SKU_B,327,73.66
M012,2025-05-12,SKU_B,299,77.8
M066,2025-02-03,SKU_C,225,71.14
M075,2025-01-27,SKU_E,199,40.32
M023,2025-03-24,SKU_B,163,41.1
M055,2025-03-03,SKU_B,168,68.0
M028,2025-03-10,SKU_C,464,39.78
M062,2025-02-03,SKU_E,462,56.31
M063,2025-05-19,SKU_C,282,43.15
M087,2025-02-24,SKU_B,214,55.24
M038,2025-03-24,SKU_D,277,60.01
M040,2025-03-03,SKU_C,492,79.29
M081,2025-02-24,SKU_C,470,62.62
M008,2025-01-27,SKU_D,204,64.89
M082,2025-03-31,SKU_C,468,77.01
M087,2025-02-10,SKU_E,163,52.74
M070,2025-01-13,SKU_B,268,54.67
M041,2025-05-19,SKU_C,448,69.43
M084,2025-02-10,SKU_B,654,47.3
M063,2025-01-27,SKU_E,283,46.61
M043,2025-01-27,SKU_B,438,74.72
M056,2025-02-17,SKU_A,424,64.07
M083,2025-01-13,SKU_D,362,69.07
M076,2025-02-17,SKU_A,374,42.61
M067,2025-01-27,SKU_A,634,43.19
M076,2025-01-13,SKU_A,534,41.47
M036,2025-03-24,SKU_C,222,59.29
M008,2025-01-06,SKU_D,302,63.13
M041,2025-05-12,SKU_D,364,70.53
M035,2025-02-03,SKU_A,587,78.8
M056,2025-05-19,SKU_D,530,63.72
M031,2025-02-17,SKU_E,352,58.39
M093,2025-03-10,SKU_A,370,39.03
M001,2025-03-24,SKU_B,575,65.88
M050,2025-04-07,SKU_E,640,77.29
M079,2025-04-14,SKU_C,577,47.94
M007,2025-04-07,SKU_C,682,72.43
M057,2025-03-17,SKU_A,306,71.7
M099,2025-05-19,SKU_E,626,57.85
M053,2025-04-21,SKU_A,449,53.41
M073,2025-04-21,SKU_B,451,59.07
M076,2025-01-20,SKU_B,394,43.18
M045,2025-02-03,SKU_C,634,64.11
M092,2025-04-21,SKU_E,341,61.54
M013,2025-01-27,SKU_C,509,60.73
M048,2025-05-12,SKU_D,544,46.6
M037,2025-02-10,SKU_C,348,72.54
M053,2025-01-27,SKU_B,539,49.74
M038,2025-01-27,SKU_E,205,61.31
M012,2025-05-05,SKU_D,267,74.78
M094,2025-01-06,SKU_C,463,53.34
M079,2025-02-24,SKU_B,541,48.46
M088,2025-03-10,SKU_C,211,59.3
M025,2025-05-05,SKU_A,236,48.6
M013,2025-05-19,SKU_A,386,58.47
M096,2025-03-31,SKU_E,691,63.46
M098,2025-01-13,SKU_A,400,79.25
M079,2025-02-03,SKU_E,387,43.27
M084,2025-04-28,SKU_B,683,44.45
M096,2025-03-03,SKU_D,585,60.48
M048,2025-05-19,SKU_E,378,43.42
M087,2025-04-14,SKU_A,259,52.28
M066,2025-03-03,SKU_B,254,68.87
M022,2025-05-19,SKU_B,384,72.09
M030,2025-04-14,SKU_A,304,63.48
M060,2025-02-17,SKU_E,347,58.32
M081,2025-01-13,SKU_E,635,66.09
M030,2025-05-12,SKU_E,401,61.16
M066,2025-05-05,SKU_C,332,66.2
M061,2025-04-21,SKU_A,478,39.4
M055,2025-02-10,SKU_E,196,69.04
M060,2025-03-31,SKU_D,394,61.34
M021,2025-03-24,SKU_E,526,75.34
M090,2025-01-06,SKU_B,430,57.04
M085,2025-05-05,SKU_C,319,63.86
M069,2025-03-10,SKU_A,544,75.07
M068,2025-04-14,SKU_D,178,41.78
M013,2025-02-03,SKU_C,477,61.36
M066,2025-01-06,SKU_B,317,69.41
M025,2025-03-24,SKU_B,209,48.53
M013,2025-03-10,SKU_A,402,61.82
M019,2025-04-14,SKU_E,373,78.98
M001,2025-01-06,SKU_B,625,61.65
M010,2025-04-28,SKU_D,442,54.44
M085,2025-03-10,SKU_B,372,67.27
M009,2025-01-27,SKU_C,578,46.22
M082,2025-03-03,SKU_B,613,79.24
M089,2025-04-21,SKU_C,373,48.48
M061,2025-01-27,SKU_B,449,41.82
M025,2025-03-03,SKU_C,251,51.85
M086,2025-04-07,SKU_A,580,45.63
M023,2025-04-21,SKU_A,187,43.57
M037,2025-04-28,SKU_A,394,73.75
M080,2025-04-21,SKU_D,450,54.33
M005,2025-05-12,SKU_A,364,47.07
M027,2025-03-03,SKU_C,307,51.79
M039,2025-05-05,SKU_B,528,49.59
M054,2025-05-19,SKU_C,169,57.76
M024,2025-03-10,SKU_A,238,47.57
M087,2025-04-07,SKU_B,191,51.09
M052,2025-02-10,SKU_D,278,59.49
M004,2025-03-03,SKU_C,309,48.86
M036,2025-01-13,SKU_A,188,62.56
M027,2025-04-28,SKU_E,379,52.35
M064,2025-01-27,SKU_D,360,47.96
M093,2025-04-21,SKU_D,384,41.86
M087,2025-02-17,SKU_B,285,52.21
M011,2025-02-03,SKU_E,172,75.47
M024,2025-02-03,SKU_C,312,50.68
M001,2025-04-21,SKU_C,395,64.43
M088,2025-03-31,SKU_E,288,58.77
M022,2025-04-28,SKU_B,431,75.02
M003,2025-02-03,SKU_D,521,66.15
M056,2025-01-27,SKU_C,723,63.59
M016,2025-01-13,SKU_E,247,48.24
M068,2025-03-03,SKU_B,184,40.54
M017,2025-03-03,SKU_E,657,63.84
M007,2025-01-27,SKU_D,434,73.04
M042,2025-05-05,SKU_D,533,67.57
M008,2025-01-06,SKU_E,305,62.36
M051,2025-01-20,SKU_B,320,63.18
M055,2025-04-07,SKU_D,239,68.93
M097,2025-04-28,SKU_D,406,63.73
M081,2025-05-19,SKU_A,491,64.51
M061,2025-02-24,SKU_E,426,40.06
M004,2025-04-28,SKU_B,245,50.19
M023,2025-04-28,SKU_B,256,42.98
M089,2025-04-14,SKU_E,413,44.18
M035,2025-05-19,SKU_C,456,78.85
M017,2025-03-10,SKU_A,466,62.69
M082,2025-05-12,SKU_C,406,77.21
M026,2025-04-14,SKU_B,550,55.49
M072,2025-03-31,SKU_B,649,62.51
M033,2025-01-13,SKU_B,269,51.43
M051,2025-03-24,SKU_A,324,59.92
M042,2025-05-05,SKU_B,483,68.65
M013,2025-02-10,SKU_C,361,62.72
M055,2025-02-17,SKU_A,223,65.86
M037,2025-03-31,SKU_C,230,72.08
M062,2025-04-07,SKU_C,459,56.98
M081,2025-01-27,SKU_B,565,65.4
M081,2025-05-19,SKU_A,491,64.51
M092,2025-03-31,SKU_D,261,63.22
M094,2025-01-13,SKU_C,438,56.38
M071,2025-02-10,SKU_D,186,52.98
M053,2025-03-31,SKU_E,360,53.35
M076,2025-03-31,SKU_A,436,41.16
M062,2025-04-07,SKU_E,613,55.37
M035,2025-05-19,SKU_A,601,77.85
M045,2025-03-10,SKU_C,612,64.41
M016,2025-04-14,SKU_E,290,46.96
M018,2025-03-31,SKU_B,438,46.84
M047,2025-02-17,SKU_B,637,73.68
M045,2025-04-21,SKU_A,501,67.96
M034,2025-02-10,SKU_E,572,39.09
M032,2025-04-21,SKU_B,635,52.2
M069,2025-03-10,SKU_E,427,74.69
M019,2025-02-03,SKU_E,558,78.69
M035,2025-01-27,SKU_E,485,77.98
M022,2025-04-14,SKU_E,293,72.09
M062,2025-02-10,SKU_E,525,59.69
M028,2025-03-31,SKU_C,523,42.87
M093,2025-03-17,SKU_C,409,39.56
M058,2025-01-06,SKU_E,623,47.13
M033,2025-05-12,SKU_D,156,49.45
M069,2025-05-19,SKU_B,436,73.79
M048,2025-02-24,SKU_C,599,45.31
M042,2025-02-03,SKU_E,384,67.37
M070,2025-03-24,SKU_C,211,58.96
M070,2025-02-03,SKU_B,236,56.0
M052,2025-04-28,SKU_A,185,64.15
M076,2025-04-28,SKU_D,482,40.48
M044,2025-03-10,SKU_B,305,76.21
M097,2025-04-21,SKU_B,460,65.33
M084,2025-03-24,SKU_B,464,47.05
M087,2025-04-07,SKU_B,191,51.09
M030,2025-03-24,SKU_A,303,61.2
M024,2025-04-07,SKU_E,223,52.93
M076,2025-03-03,SKU_D,453,44.42
M006,2025-02-17,SKU_E,348,54.6
M005,2025-04-07,SKU_E,256,43.62
M088,2025-05-05,SKU_A,278,59.27
M079,2025-04-21,SKU_B,535,44.71
M035,2025-01-27,SKU_C,537,80.14
M023,2025-04-21,SKU_B,184,40.2
M065,2025-04-14,SKU_E,495,52.53
M010,2025-03-03,SKU_B,475,54.2
M072,2025-05-19,SKU_A,588,59.89
M068,2025-02-03,SKU_C,250,38.38
M010,2025-03-03,SKU_B,475,54.2
M064,2025-01-13,SKU_B,436,46.87
M070,2025-05-19,SKU_E,189,53.91
M025,2025-02-03,SKU_C,147,53.17
M084,2025-04-14,SKU_E,653,48.83
M061,2025-02-03,SKU_D,463,43.92
M073,2025-02-03,SKU_B,538,54.87
M093,2025-03-03,SKU_E,515,38.98
M016,2025-04-21,SKU_E,187,51.35
M057,2025-04-07,SKU_E,194,67.77
M034,2025-02-17,SKU_C,544,40.55
M049,2025-02-03,SKU_D,598,76.87
M012,2025-03-31,SKU_D,284,76.64
M004,2025-01-20,SKU_E,407,45.05
M056,2025-01-20,SKU_D,591,68.11
M010,2025-05-19,SKU_E,448,53.94
M068,2025-02-17,SKU_E,199,39.83
M016,2025-02-24,SKU_D,257,50.79
M068,2025-02-24,SKU_E,201,40.19
M074,2025-03-10,SKU_B,394,62.39
M015,2025-02-17,SKU_D,336,73.07
M027,2025-05-05,SKU_B,246,50.6
M044,2025-03-10,SKU_D,263,77.74
M082,2025-05-12,SKU_B,533,79.09
M073,2025-02-10,SKU_C,426,57.53
M049,2025-05-05,SKU_E,638,72.96
M064,2025-04-28,SKU_B,562,48.01
M063,2025-03-03,SKU_A,358,46.43
M083,2025-03-10,SKU_A,455,67.66
M074,2025-02-10,SKU_B,531,63.64
M065,2025-04-28,SKU_E,521,53.05
M004,2025-02-10,SKU_A,429,49.03
M084,2025-02-17,SKU_A,604,48.03
M063,2025-04-21,SKU_B,249,45.87
M053,2025-01-13,SKU_D,519,49.8
M052,2025-05-05,SKU_C,289,63.87
M082,2025-03-24,SKU_D,623,81.72
M009,2025-03-10,SKU_C,560,52.09
M086,2025-03-03,SKU_A,522,48.57
M009,2025-04-07,SKU_C,707,49.43
M060,2025-02-03,SKU_B,368,59.51
M074,2025-03-17,SKU_E,459,64.23
M019,2025-03-31,SKU_A,387,78.36
M056,2025-05-12,SKU_D,683,68.9
M069,2025-05-05,SKU_C,604,72.56
M076,2025-01-27,SKU_A,424,42.09
M099,2025-04-14,SKU_E,560,53.25
M031,2025-02-24,SKU_C,378,60.32
M066,2025-02-03,SKU_B,234,70.5
M070,2025-01-13,SKU_A,283,56.51
M089,2025-03-31,SKU_E,494,43.96
M054,2025-02-03,SKU_A,257,59.75
M099,2025-03-03,SKU_E,372,57.69
M062,2025-03-03,SKU_D,712,60.16
M020,2025-01-13,SKU_C,462,60.34
M095,2025-02-10,SKU_A,283,65.32
M039,2025-04-28,SKU_B,708,48.03
M004,2025-05-12,SKU_A,375,45.16
M087,2025-05-19,SKU_D,187,49.65
M006,2025-03-03,SKU_E,485,59.32
M071,2025-01-20,SKU_E,187,54.04
M053,2025-05-05,SKU_E,379,54.71
M067,2025-04-07,SKU_E,683,43.12
M019,2025-05-19,SKU_C,406,81.8
M061,2025-04-28,SKU_B,503,39.51
M010,2025-01-13,SKU_A,382,52.8
M073,2025-05-19,SKU_A,457,54.73
M072,2025-02-10,SKU_E,433,60.42
M058,2025-05-05,SKU_D,455,46.52
M098,2025-02-24,SKU_C,599,79.32
M051,2025-04-21,SKU_E,321,62.21
M085,2025-03-03,SKU_D,344,68.06
M053,2025-03-10,SKU_E,517,52.68
M093,2025-02-17,SKU_B,326,40.06
M038,2025-03-03,SKU_E,197,63.78
M089,2025-05-19,SKU_D,389,46.75
M065,2025-02-10,SKU_E,419,54.84
M009,2025-01-06,SKU_A,658,47.65
M048,2025-02-03,SKU_E,397,44.03
M015,2025-01-20,SKU_E,327,72.85
M032,2025-01-13,SKU_B,435,52.23
M076,2025-02-17,SKU_A,374,42.61
M022,2025-01-27,SKU_A,253,71.92
M081,2025-04-07,SKU_C,488,67.44
M051,2025-02-10,SKU_D,464,62.7
M059,2025-01-27,SKU_C,406,53.37
M060,2025-05-19,SKU_A,464,58.61
M010,2025-01-13,SKU_B,448,53.35
M077,2025-03-31,SKU_E,365,60.01
M043,2025-03-24,SKU_A,406,73.49
M062,2025-05-12,SKU_B,701,57.38
M044,2025-05-05,SKU_A,407,77.39
M053,2025-02-10,SKU_A,622,50.61
M012,2025-02-10,SKU_B,225,75.89
M034,2025-04-28,SKU_E,648,43.38
M058,2025-03-17,SKU_B,405,47.81
M084,2025-05-19,SKU_A,542,46.97
M020,2025-01-27,SKU_C,426,56.05
M043,2025-04-14,SKU_D,440,73.48
M077,2025-03-24,SKU_E,296,59.26
M052,2025-01-27,SKU_A,297,63.05
M050,2025-04-21,SKU_C,673,73.83
M048,2025-02-03,SKU_E,397,44.03
M026,2025-01-06,SKU_B,496,52.67
M041,2025-05-12,SKU_E,389,72.31
M011,2025-05-19,SKU_B,155,80.1
M059,2025-02-24,SKU_D,337,52.97
M048,2025-02-03,SKU_E,397,44.03
M057,2025-05-19,SKU_E,195,67.97
M019,2025-02-03,SKU_E,558,78.69
M062,2025-04-07,SKU_E,613,55.37
M043,2025-02-03,SKU_E,620,72.8
M029,2025-05-12,SKU_B,376,67.04
M044,2025-05-05,SKU_E,351,77.45
M091,2025-04-14,SKU_D,451,77.07
M020,2025-04-28,SKU_D,732,59.35
M002,2025-05-05,SKU_C,387,53.85
M057,2025-01-20,SKU_B,225,68.24
M093,2025-02-10,SKU_E,412,43.45
M062,2025-03-31,SKU_E,663,58.78
M022,2025-03-10,SKU_A,388,70.46
M039,2025-02-24,SKU_C,445,48.59
M089,2025-02-10,SKU_B,435,43.6
M014,2025-05-12,SKU_B,188,67.25
M046,2025-05-12,SKU_E,465,74.85
M034,2025-02-17,SKU_E,510,42.76
M064,2025-01-27,SKU_D,360,47.96
M071,2025-03-24,SKU_E,168,54.09
M074,2025-05-19,SKU_A,450,62.71
M017,2025-02-03,SKU_B,415,63.98
M033,2025-03-17,SKU_E,223,48.52
M072,2025-05-05,SKU_C,613,60.84
M075,2025-01-06,SKU_D,177,40.27
M085,2025-05-12,SKU_E,376,64.94
M051,2025-04-14,SKU_E,463,64.52
M071,2025-04-14,SKU_E,179,51.42
M029,2025-01-20,SKU_E,435,69.88
M041,2025-05-19,SKU_C,448,69.43
M065,2025-04-07,SKU_B,708,57.83
M029,2025-01-27,SKU_E,439,69.04
M062,2025-01-06,SKU_E,715,57.85
M064,2025-03-24,SKU_B,460,44.69
M041,2025-05-05,SKU_D,304,74.28
M050,2025-01-27,SKU_C,552,74.35
M079,2025-04-28,SKU_C,601,46.64
M048,2025-04-14,SKU_E,433,44.36
M019,2025-03-24,SKU_B,678,78.14
M002,2025-04-21,SKU_C,424,59.56
M010,2025-04-07,SKU_A,503,54.07
M076,2025-05-19,SKU_B,528,40.09
M075,2025-04-21,SKU_D,259,39.77
M022,2025-02-03,SKU_C,294,73.91
M069,2025-04-28,SKU_B,407,71.33
M038,2025-03-03,SKU_C,270,62.89
M018,2025-04-14,SKU_E,669,50.88
M005,2025-02-24,SKU_E,334,46.85
M029,2025-03-03,SKU_E,315,64.36
M033,2025-02-17,SKU_C,275,48.04
M010,2025-02-17,SKU_C,292,53.49
M022,2025-03-10,SKU_D,413,73.13
M042,2025-02-10,SKU_C,466,68.7
M062,2025-01-06,SKU_B,428,54.95
M037,2025-03-10,SKU_D,412,71.34
M018,2025-02-03,SKU_E,418,48.13
M057,2025-05-19,SKU_B,191,68.21
M048,2025-04-21,SKU_A,584,44.11
M006,2025-01-20,SKU_C,452,54.77
M058,2025-03-03,SKU_E,451,46.49
M042,2025-04-28,SKU_D,408,65.95
M015,2025-03-03,SKU_B,504,75.71
M092,2025-04-14,SKU_C,297,65.6
M087,2025-01-06,SKU_A,230,51.25
M096,2025-04-07,SKU_E,465,60.61
M096,2025-04-07,SKU_A,598,61.41
M095,2025-05-19,SKU_E,377,66.35
M026,2025-04-21,SKU_E,558,55.71
M087,2025-01-27,SKU_E,275,53.94
M068,2025-04-28,SKU_B,157,42.25
M013,2025-03-03,SKU_A,593,58.58
M062,2025-01-13,SKU_A,548,59.03
M092,2025-02-10,SKU_E,263,65.67
M059,2025-02-10,SKU_C,342,57.17
M014,2025-04-14,SKU_C,243,66.35
M057,2025-03-31,SKU_C,213,68.89
M051,2025-02-17,SKU_D,578,59.85
M079,2025-03-24,SKU_A,595,46.1
M063,2025-05-19,SKU_A,296,44.08
M004,2025-05-05,SKU_D,254,44.82
M020,2025-04-28,SKU_D,732,59.35
M025,2025-03-10,SKU_A,143,51.32
M001,2025-01-20,SKU_C,460,66.44
M091,2025-03-17,SKU_B,369,78.67
M037,2025-01-27,SKU_C,365,71.72
M026,2025-04-07,SKU_B,553,53.79
M093,2025-05-05,SKU_B,453,41.75
M053,2025-05-05,SKU_C,515,55.33
M045,2025-05-05,SKU_B,486,63.44
M058,2025-01-13,SKU_C,651,44.99
M042,2025-03-24,SKU_A,452,65.7
M098,2025-02-03,SKU_A,650,79.9
M014,2025-05-12,SKU_B,188,67.25
M075,2025-01-13,SKU_B,174,42.01
M001,2025-01-27,SKU_C,496,65.8
M100,2025-01-20,SKU_D,220,80.98
M070,2025-01-27,SKU_A,262,54.02
M076,2025-03-10,SKU_C,438,38.46
M082,2025-01-13,SKU_A,399,78.57
M100,2025-03-17,SKU_E,307,81.26
M061,2025-02-17,SKU_C,304,39.89
M086,2025-01-06,SKU_D,530,47.58
M015,2025-02-10,SKU_E,351,71.47
M020,2025-04-07,SKU_C,595,59.26
M022,2025-04-07,SKU_E,371,70.88
M004,2025-02-17,SKU_A,415,46.23
M064,2025-02-24,SKU_B,615,46.51
M052,2025-02-10,SKU_D,278,59.49
M043,2025-04-14,SKU_A,623,74.66
M029,2025-05-12,SKU_D,364,64.65
M076,2025-05-19,SKU_C,561,39.1
M050,2025-01-06,SKU_B,576,79.44
M055,2025-04-28,SKU_A,189,66.24
M061,2025-03-17,SKU_B,440,44.0
M055,2025-02-24,SKU_A,194,69.67
M039,2025-01-20,SKU_A,644,51.38
M005,2025-01-13,SKU_C,234,45.66
M072,2025-02-24,SKU_E,669,59.81
M098,2025-01-27,SKU_B,521,76.77
M095,2025-04-14,SKU_E,352,63.39
M004,2025-01-13,SKU_E,276,48.37
M083,2025-02-24,SKU_D,323,67.55
M025,2025-04-07,SKU_A,186,51.74
M052,2025-01-06,SKU_D,243,64.84
M022,2025-04-07,SKU_E,371,70.88
M047,2025-03-03,SKU_C,626,71.73
M055,2025-03-31,SKU_C,158,66.6
M095,2025-05-05,SKU_E,247,64.21
M001,2025-04-14,SKU_E,447,65.0
M093,2025-05-19,SKU_A,502,40.47
M084,2025-01-13,SKU_C,524,43.47
M028,2025-04-14,SKU_C,450,38.9
M026,2025-01-13,SKU_A,582,54.08
M024,2025-01-13,SKU_B,281,47.98
M029,2025-03-17,SKU_A,277,64.22
M078,2025-02-24,SKU_B,291,61.69
M048,2025-04-07,SKU_B,482,44.87
M088,2025-04-14,SKU_B,202,60.25
M046,2025-02-24,SKU_A,724,74.36
M009,2025-03-24,SKU_E,573,47.57
M041,2025-04-14,SKU_A,351,74.31
M068,2025-01-13,SKU_E,197,42.62
M001,2025-01-20,SKU_C,460,66.44
M089,2025-04-14,SKU_A,459,45.6
M090,2025-02-24,SKU_E,433,55.88
M035,2025-03-24,SKU_E,562,79.66
M051,2025-01-13,SKU_E,389,61.15
M008,2025-05-12,SKU_C,373,66.67
M024,2025-04-21,SKU_E,258,48.92
M026,2025-02-17,SKU_E,462,55.55
M003,2025-03-17,SKU_C,492,61.09
M097,2025-03-31,SKU_A,311,66.33
M090,2025-04-07,SKU_C,403,60.85
M098,2025-02-24,SKU_D,694,77.24
M033,2025-03-10,SKU_C,167,48.67
M060,2025-01-06,SKU_D,414,63.48
M074,2025-03-31,SKU_C,590,63.65
M052,2025-05-12,SKU_A,202,60.54
M043,2025-03-24,SKU_E,526,73.03
M046,2025-02-17,SKU_C,714,73.96
M088,2025-05-05,SKU_A,278,59.27
M078,2025-03-10,SKU_B,306,63.46
M085,2025-02-10,SKU_A,315,67.19
M072,2025-03-10,SKU_E,680,57.65
M054,2025-03-03,SKU_B,161,55.81
M036,2025-03-31,SKU_D,307,60.05
M046,2025-03-24,SKU_D,735,72.85
M071,2025-03-10,SKU_B,264,52.85
M083,2025-03-24,SKU_E,378,67.26
M018,2025-03-17,SKU_D,694,46.16
M019,2025-05-19,SKU_A,489,82.08
M056,2025-05-19,SKU_C,412,68.99
M050,2025-03-24,SKU_B,700,74.53
M027,2025-01-13,SKU_B,324,54.13
M073,2025-04-14,SKU_D,513,59.33
M014,2025-05-12,SKU_A,186,70.41
M016,2025-02-03,SKU_D,248,51.8
M081,2025-04-07,SKU_C,488,67.44
M057,2025-02-17,SKU_B,307,72.48
M032,2025-02-17,SKU_A,411,48.85
M045,2025-05-19,SKU_E,512,64.06
M038,2025-05-05,SKU_C,244,63.53
M033,2025-03-24,SKU_A,218,50.57
M006,2025-03-03,SKU_D,482,54.01
M059,2025-02-17,SKU_B,293,55.75
M019,2025-05-19,SKU_E,408,81.48
M080,2025-01-20,SKU_E,455,49.55
M018,2025-01-27,SKU_C,557,51.0
M062,2025-02-03,SKU_C,554,56.47
M069,2025-03-17,SKU_C,417,70.35
M089,2025-04-28,SKU_C,487,44.63
M081,2025-01-20,SKU_E,465,64.18
M037,2025-02-24,SKU_C,290,67.85
M028,2025-05-12,SKU_A,442,39.85
M055,2025-04-07,SKU_C,235,69.14
M096,2025-01-06,SKU_C,411,66.11
M065,2025-03-17,SKU_B,677,52.56
