PlantID,WeekStart,Product,CapacityUnits,ProductionCostPerUnit
P046,2025-01-06,SKU_B,3197,23.83
P016,2025-02-17,SKU_B,2417,20.89
P033,2025-02-03,SKU_B,2937,23.04
P040,2025-03-24,SKU_E,2651,20.0
P039,2025-04-21,SKU_C,1875,15.64
P032,2025-04-21,SKU_A,3000,20.32
P015,2025-03-10,SKU_E,1456,19.31
P001,2025-04-07,SKU_E,2367,25.94
P022,2025-03-17,SKU_E,1901,28.88
P073,2025-01-13,SKU_C,2397,20.22
P083,2025-02-03,SKU_D,2029,26.29
P034,2025-04-07,SKU_A,2147,18.33
P021,2025-05-05,SKU_B,2183,15.69
P064,2025-02-10,SKU_D,2682,18.76
P015,2025-05-12,SKU_C,1369,20.02
P072,2025-04-28,SKU_E,2600,18.71
P070,2025-03-03,SKU_C,2642,20.41
P036,2025-04-28,SKU_A,2327,22.01
P082,2025-03-03,SKU_C,2325,21.11
P007,2025-05-19,SKU_E,2313,20.22
P037,2025-02-24,SKU_C,1869,22.97
P084,2025-01-20,SKU_D,2598,28.83
P008,2025-03-17,SKU_C,1644,17.56
P061,2025-01-13,SKU_B,2425,14.82
P061,2025-05-05,SKU_A,3210,13.6
P087,2025-03-17,SKU_A,2609,20.88
P023,2025-01-06,SKU_D,2854,28.65
P089,2025-04-07,SKU_A,2308,21.78
P078,2025-03-10,SKU_D,1623,28.95
P026,2025-05-19,SKU_E,2185,17.81
P071,2025-03-10,SKU_C,2471,29.34
P067,2025-05-05,SKU_E,1854,20.56
P001,2025-04-21,SKU_C,2723,25.27
P061,2025-03-24,SKU_E,2352,15.3
P073,2025-02-10,SKU_E,2368,18.09
P070,2025-05-19,SKU_C,2820,18.44
P047,2025-03-03,SKU_E,1988,16.52
P008,2025-04-28,SKU_A,1625,14.24
P025,2025-05-05,SKU_A,2121,29.48
P014,2025-01-13,SKU_B,2472,23.37
P070,2025-05-12,SKU_E,2347,19.18
P040,2025-04-07,SKU_C,1995,21.88
P005,2025-04-28,SKU_D,2061,22.14
P036,2025-05-19,SKU_B,2534,23.01
P018,2025-04-07,SKU_E,2941,25.25
P090,2025-02-17,SKU_D,1737,21.22
P076,2025-03-17,SKU_D,2435,19.95
P098,2025-01-13,SKU_D,1647,17.87
P069,2025-02-10,SKU_A,2012,16.19
P016,2025-05-12,SKU_B,1657,19.91
P036,2025-03-10,SKU_D,2527,23.13
P014,2025-03-03,SKU_A,1870,22.59
P046,2025-02-10,SKU_E,3304,22.75
P002,2025-04-21,SKU_D,2811,29.05
P038,2025-03-03,SKU_E,1521,21.12
P064,2025-03-31,SKU_C,2230,17.21
P044,2025-04-14,SKU_C,1791,14.46
P055,2025-02-10,SKU_D,1976,24.76
P088,2025-03-03,SKU_C,2707,18.15
P005,2025-03-10,SKU_E,2133,20.8
P079,2025-05-05,SKU_D,2452,30.57
P082,2025-02-03,SKU_B,2147,20.65
P060,2025-03-03,SKU_A,2390,16.1
P032,2025-03-31,SKU_B,2937,22.88
P062,2025-01-20,SKU_A,1699,25.55
P078,2025-03-03,SKU_E,1565,28.05
P032,2025-01-20,SKU_E,2818,19.83
P060,2025-02-24,SKU_A,2768,15.52
P083,2025-05-05,SKU_E,2156,26.97
P011,2025-02-10,SKU_A,2176,19.59
P022,2025-02-24,SKU_C,1843,29.58
P052,2025-03-24,SKU_D,1646,26.28
P001,2025-01-27,SKU_D,2343,25.91
P020,2025-05-19,SKU_C,1857,28.31
P005,2025-04-14,SKU_C,2655,21.44
P077,2025-03-03,SKU_C,2150,23.33
P056,2025-05-05,SKU_C,3126,19.04
P014,2025-01-27,SKU_E,2670,20.37
P060,2025-05-05,SKU_B,3528,15.59
P032,2025-05-19,SKU_E,2410,22.63
P065,2025-01-27,SKU_A,1920,25.93
P075,2025-03-31,SKU_B,1964,15.09
P098,2025-01-06,SKU_C,2257,17.74
P041,2025-03-31,SKU_E,1768,18.41
P002,2025-03-31,SKU_E,2371,26.94
P045,2025-03-17,SKU_A,2583,17.57
P002,2025-02-10,SKU_C,3025,26.87
P044,2025-02-17,SKU_E,1626,16.45
P069,2025-01-20,SKU_E,2144,16.22
P021,2025-03-24,SKU_A,2276,15.76
P032,2025-04-28,SKU_E,2350,20.75
P032,2025-02-03,SKU_C,2401,22.14
P082,2025-05-05,SKU_B,2982,20.01
P094,2025-04-21,SKU_B,1566,25.8
P029,2025-03-24,SKU_E,2256,25.36
P028,2025-03-24,SKU_C,1784,22.11
P052,2025-02-03,SKU_B,1750,24.86
P099,2025-02-10,SKU_A,3143,20.35
P045,2025-04-14,SKU_A,2333,17.94
P049,2025-03-31,SKU_B,2989,16.52
P048,2025-04-28,SKU_C,2442,25.0
P008,2025-02-17,SKU_B,2058,16.91
P066,2025-02-17,SKU_C,1442,15.03
P063,2025-02-03,SKU_B,2419,27.13
P006,2025-01-20,SKU_B,2675,24.62
P074,2025-03-24,SKU_A,2970,18.51
P028,2025-05-05,SKU_E,1841,22.68
P035,2025-05-05,SKU_C,3036,22.22
P099,2025-03-24,SKU_C,2966,21.84
P001,2025-04-28,SKU_E,2443,25.83
P061,2025-05-12,SKU_E,2607,15.93
P054,2025-03-17,SKU_D,1581,27.95
P052,2025-05-05,SKU_D,1384,25.78
P056,2025-05-05,SKU_C,3126,19.04
P087,2025-01-06,SKU_D,2237,20.67
P018,2025-05-05,SKU_B,2314,22.92
P047,2025-03-31,SKU_E,1796,14.15
P090,2025-04-07,SKU_D,1768,21.42
P020,2025-01-06,SKU_B,1984,29.08
P055,2025-03-17,SKU_C,1824,25.43
P061,2025-04-07,SKU_A,2518,13.7
P031,2025-04-28,SKU_D,1450,24.23
P066,2025-05-05,SKU_E,1732,15.26
P081,2025-01-20,SKU_A,1521,25.02
P022,2025-05-19,SKU_E,2046,29.37
P064,2025-03-31,SKU_B,2166,17.12
P087,2025-03-24,SKU_D,2146,21.46
P093,2025-02-03,SKU_B,2388,21.93
P091,2025-04-14,SKU_B,2120,20.25
P061,2025-04-07,SKU_C,2840,15.55
P084,2025-01-13,SKU_E,1941,30.26
P078,2025-03-17,SKU_D,1339,28.57
P041,2025-01-20,SKU_A,1472,17.63
P007,2025-03-24,SKU_D,2788,21.76
P094,2025-04-07,SKU_C,1553,23.0
P037,2025-02-10,SKU_E,2220,20.74
P087,2025-04-14,SKU_B,3044,23.32
P071,2025-04-14,SKU_D,1900,31.58
P025,2025-05-12,SKU_D,1609,30.24
P018,2025-01-06,SKU_E,3101,25.52
P004,2025-02-10,SKU_D,1810,16.5
P095,2025-05-12,SKU_E,2178,21.0
P064,2025-03-24,SKU_D,2680,19.45
P065,2025-01-06,SKU_B,2494,28.78
P063,2025-01-27,SKU_B,2791,27.25
P038,2025-05-19,SKU_E,1543,20.03
P032,2025-03-10,SKU_E,2668,22.69
P091,2025-02-03,SKU_C,2177,21.46
P078,2025-02-10,SKU_D,1283,27.0
P013,2025-04-28,SKU_A,2999,22.4
P034,2025-04-07,SKU_C,1950,16.89
P067,2025-03-24,SKU_E,1368,23.63
P056,2025-03-31,SKU_B,2592,20.66
P092,2025-02-17,SKU_B,2596,16.78
P041,2025-03-03,SKU_C,1384,18.97
P091,2025-03-24,SKU_C,3004,21.02
P060,2025-03-31,SKU_D,3059,15.77
P045,2025-01-27,SKU_D,3186,15.55
P007,2025-01-06,SKU_D,2784,20.86
P072,2025-05-12,SKU_E,2937,18.96
P032,2025-01-06,SKU_D,2962,19.63
P045,2025-04-28,SKU_D,3301,15.71
P048,2025-05-12,SKU_A,2711,26.81
P073,2025-05-19,SKU_C,2221,21.47
P050,2025-05-05,SKU_D,2169,30.38
P097,2025-03-24,SKU_B,1518,23.66
P008,2025-02-03,SKU_B,1971,16.56
P052,2025-03-24,SKU_D,1646,26.28
P025,2025-02-24,SKU_B,1721,28.0
P086,2025-01-27,SKU_D,3065,16.06
P091,2025-02-17,SKU_D,2185,19.9
P042,2025-01-06,SKU_B,3122,27.83
P046,2025-03-24,SKU_E,3343,23.0
P074,2025-03-24,SKU_A,2970,18.51
P072,2025-05-19,SKU_E,2717,18.37
P026,2025-02-03,SKU_C,2249,19.68
P013,2025-03-24,SKU_E,3112,22.17
P012,2025-04-28,SKU_E,2717,17.44
P092,2025-02-17,SKU_E,2464,14.83
P026,2025-01-13,SKU_C,2601,18.98
P085,2025-05-12,SKU_C,1488,29.47
P053,2025-05-19,SKU_A,2103,28.2
P067,2025-01-06,SKU_B,1623,20.31
P005,2025-03-10,SKU_E,2133,20.8
P093,2025-04-07,SKU_D,2364,24.76
P069,2025-03-17,SKU_D,1815,19.73
P011,2025-01-06,SKU_D,2384,19.05
P044,2025-02-17,SKU_D,1573,14.64
P066,2025-02-24,SKU_D,1526,15.06
P033,2025-01-27,SKU_C,2428,23.87
P064,2025-03-17,SKU_D,2109,15.72
P045,2025-01-27,SKU_B,2832,18.63
P060,2025-01-27,SKU_C,2606,17.14
P083,2025-02-24,SKU_A,2201,27.31
P046,2025-04-21,SKU_D,2429,24.04
P040,2025-02-17,SKU_C,2473,19.54
P054,2025-03-10,SKU_B,1626,29.32
P021,2025-01-06,SKU_D,1967,17.21
P081,2025-01-20,SKU_D,1599,23.34
P074,2025-02-17,SKU_D,2700,18.22
P095,2025-04-21,SKU_B,2362,20.34
P037,2025-01-20,SKU_D,1993,22.98
P026,2025-02-03,SKU_B,2133,19.07
P056,2025-02-24,SKU_B,2197,18.82
P023,2025-04-28,SKU_A,2849,25.81
P079,2025-03-24,SKU_E,2905,27.47
P079,2025-03-17,SKU_A,2322,30.05
P071,2025-02-10,SKU_C,2422,31.52
P093,2025-03-24,SKU_E,2895,21.83
P019,2025-04-28,SKU_A,2566,19.61
P001,2025-05-19,SKU_A,2687,28.48
P003,2025-04-28,SKU_E,2892,20.26
P032,2025-02-24,SKU_B,2502,20.87
P084,2025-01-13,SKU_B,2525,29.11
P074,2025-04-28,SKU_C,3240,20.45
P039,2025-02-24,SKU_D,1782,17.43
P050,2025-02-03,SKU_C,2297,30.57
P030,2025-01-06,SKU_E,2263,29.49
P038,2025-01-20,SKU_B,1827,21.0
P065,2025-03-17,SKU_B,2216,27.75
P081,2025-05-05,SKU_B,1806,26.47
P021,2025-03-24,SKU_D,1718,18.19
P040,2025-03-10,SKU_C,2027,20.06
P053,2025-02-03,SKU_D,2496,28.77
P079,2025-02-10,SKU_B,2659,27.84
P096,2025-03-31,SKU_D,1807,22.76
P003,2025-01-20,SKU_D,3251,20.93
P038,2025-01-27,SKU_D,1748,19.1
P031,2025-03-31,SKU_C,1463,21.83
P100,2025-05-12,SKU_C,1991,23.4
P046,2025-02-17,SKU_D,2565,23.38
P077,2025-05-19,SKU_D,2234,23.16
P032,2025-02-24,SKU_E,2606,19.98
P025,2025-02-10,SKU_D,1801,27.69
P072,2025-02-10,SKU_A,3022,18.27
P003,2025-04-07,SKU_A,3159,18.98
P092,2025-03-17,SKU_E,1958,15.44
P062,2025-05-05,SKU_B,1708,23.88
P096,2025-01-13,SKU_C,1585,20.04
P019,2025-04-07,SKU_C,1894,19.42
P053,2025-04-21,SKU_B,2472,30.63
P008,2025-03-10,SKU_B,1891,15.99
P083,2025-04-21,SKU_C,2611,27.86
P013,2025-03-24,SKU_D,2211,22.68
P059,2025-03-03,SKU_C,2158,27.93
P039,2025-04-14,SKU_A,1427,15.5
P049,2025-01-20,SKU_D,2747,15.58
P054,2025-05-12,SKU_E,2079,28.2
P023,2025-01-20,SKU_E,2527,25.37
P044,2025-03-03,SKU_A,1719,14.37
P030,2025-03-24,SKU_A,1988,29.47
P020,2025-04-21,SKU_B,2524,25.74
P008,2025-02-03,SKU_D,1755,16.46
P091,2025-02-24,SKU_B,2729,19.04
P072,2025-01-13,SKU_D,3336,16.71
P072,2025-05-12,SKU_D,2637,18.95
P008,2025-03-03,SKU_E,1485,15.22
P004,2025-03-24,SKU_A,2399,16.59
P037,2025-03-17,SKU_D,2294,21.21
P067,2025-05-05,SKU_C,1643,22.62
P021,2025-04-21,SKU_C,2320,18.36
P014,2025-03-10,SKU_B,2132,22.09
P027,2025-04-28,SKU_D,1989,26.7
P085,2025-03-03,SKU_B,1662,30.42
P020,2025-04-28,SKU_A,1767,27.32
P021,2025-03-03,SKU_E,2491,18.51
P074,2025-04-07,SKU_D,2512,19.07
P092,2025-01-27,SKU_A,2533,16.05
P092,2025-04-28,SKU_B,2196,14.88
P067,2025-05-12,SKU_E,1445,22.52
P065,2025-03-31,SKU_A,1894,26.01
P053,2025-01-27,SKU_C,2762,28.79
P087,2025-05-12,SKU_E,3006,20.15
P029,2025-02-10,SKU_A,2282,23.13
P091,2025-02-10,SKU_C,2234,19.04
P055,2025-03-17,SKU_E,1933,25.55
P009,2025-02-17,SKU_B,2251,16.47
P025,2025-04-07,SKU_C,1918,27.83
P077,2025-01-13,SKU_C,2172,23.66
P002,2025-03-24,SKU_B,2835,27.17
P059,2025-01-13,SKU_A,1748,27.62
P012,2025-01-27,SKU_B,2680,18.01
P056,2025-03-31,SKU_A,3023,18.98
P040,2025-03-31,SKU_C,2165,19.45
P059,2025-02-24,SKU_E,1719,29.09
P010,2025-04-14,SKU_B,3186,17.91
P001,2025-02-17,SKU_B,3114,27.38
P008,2025-03-03,SKU_A,1908,16.53
P032,2025-03-10,SKU_D,2615,19.16
P025,2025-04-28,SKU_E,1905,28.0
P075,2025-01-27,SKU_D,2087,15.7
P099,2025-01-20,SKU_B,2801,19.38
P069,2025-03-31,SKU_E,1746,17.55
P050,2025-04-21,SKU_A,2510,31.3
P037,2025-03-17,SKU_E,1957,20.82
P092,2025-01-20,SKU_E,2324,15.46
P084,2025-04-21,SKU_C,1947,28.02
P039,2025-04-14,SKU_A,1427,15.5
P010,2025-01-20,SKU_E,2563,17.92
P010,2025-05-12,SKU_B,2610,18.48
P050,2025-03-24,SKU_E,1864,31.12
P069,2025-02-17,SKU_C,2179,19.82
P089,2025-04-14,SKU_E,2535,20.09
P035,2025-03-03,SKU_B,2125,18.84
P034,2025-01-20,SKU_E,1980,17.2
P092,2025-03-24,SKU_D,2607,15.69
P073,2025-03-31,SKU_E,3172,18.1
P023,2025-01-06,SKU_D,2854,28.65
P069,2025-01-20,SKU_A,1766,19.48
P039,2025-05-12,SKU_A,1820,13.6
P052,2025-01-20,SKU_A,1404,23.72
P075,2025-03-03,SKU_E,1443,16.12
P008,2025-03-31,SKU_C,1599,15.96
P031,2025-01-13,SKU_E,1553,21.71
P029,2025-02-17,SKU_E,2082,22.29
P051,2025-03-17,SKU_C,2237,16.0
P044,2025-03-10,SKU_E,1483,15.65
P046,2025-03-31,SKU_C,2512,24.35
P065,2025-03-24,SKU_E,1849,25.54
P078,2025-05-19,SKU_C,1404,29.98
P096,2025-05-05,SKU_A,1629,23.44
P027,2025-02-03,SKU_C,2380,24.89
P027,2025-02-10,SKU_D,1759,26.81
P018,2025-02-17,SKU_D,3032,25.35
P015,2025-04-14,SKU_E,1825,19.36
P049,2025-03-24,SKU_A,2353,14.42
P069,2025-02-03,SKU_A,2080,17.15
P013,2025-02-10,SKU_E,2956,20.8
P059,2025-04-21,SKU_A,2336,29.01
P039,2025-02-10,SKU_A,1712,14.04
P067,2025-03-31,SKU_E,1543,22.88
P020,2025-03-03,SKU_A,2566,29.22
P011,2025-05-12,SKU_C,1725,18.24
P017,2025-01-27,SKU_D,2382,18.59
P004,2025-01-20,SKU_A,2223,16.24
P082,2025-04-28,SKU_E,2684,19.65
P038,2025-05-19,SKU_C,1630,18.76
P025,2025-02-17,SKU_B,1809,31.04
P031,2025-03-10,SKU_C,1676,23.54
P026,2025-03-17,SKU_B,2043,17.91
P049,2025-01-20,SKU_A,3171,16.56
P039,2025-03-31,SKU_D,1653,17.21
P091,2025-03-17,SKU_E,2469,18.28
P029,2025-02-10,SKU_E,2642,25.34
P045,2025-05-12,SKU_B,2462,15.49
P051,2025-02-17,SKU_E,2150,16.66
P097,2025-01-20,SKU_A,2024,27.01
P011,2025-03-10,SKU_D,2411,17.8
P070,2025-03-24,SKU_E,3020,21.47
P056,2025-04-14,SKU_C,2625,19.1
P041,2025-01-20,SKU_B,1466,18.38
P100,2025-03-10,SKU_C,2097,26.04
P072,2025-04-14,SKU_E,2473,18.78
P001,2025-01-06,SKU_C,2205,26.79
P024,2025-04-14,SKU_B,2666,27.4
P065,2025-05-12,SKU_D,2519,25.45
P035,2025-03-31,SKU_A,2660,21.44
P012,2025-04-28,SKU_A,2834,18.12
P062,2025-04-21,SKU_E,2308,25.5
P066,2025-01-06,SKU_C,1720,15.75
P054,2025-02-10,SKU_A,1833,28.06
P048,2025-01-20,SKU_D,2287,23.49
P013,2025-03-03,SKU_D,2911,20.13
P009,2025-03-10,SKU_D,2853,16.62
P070,2025-04-21,SKU_A,2847,19.0
P028,2025-03-24,SKU_E,1943,24.25
P024,2025-01-20,SKU_A,2830,28.39
P049,2025-05-05,SKU_A,2401,15.66
P073,2025-01-27,SKU_D,2582,19.47
P042,2025-01-13,SKU_A,2191,28.12
P078,2025-05-05,SKU_A,1281,30.71
P009,2025-03-31,SKU_A,2676,18.47
P047,2025-05-12,SKU_D,2094,17.06
P036,2025-04-07,SKU_C,2327,23.87
P026,2025-01-06,SKU_D,2021,18.67
P036,2025-03-24,SKU_E,2439,22.44
P042,2025-02-10,SKU_E,2284,25.94
P062,2025-01-27,SKU_E,1807,25.03
P077,2025-01-20,SKU_D,2075,24.03
P098,2025-02-24,SKU_A,1862,18.02
P072,2025-04-07,SKU_A,2422,17.12
P050,2025-02-03,SKU_D,1976,29.74
P097,2025-03-03,SKU_B,2066,25.57
P096,2025-01-20,SKU_C,1768,22.13
P009,2025-04-07,SKU_D,2585,19.19
P037,2025-02-10,SKU_E,2220,20.74
P048,2025-03-10,SKU_A,3243,23.96
P082,2025-03-17,SKU_C,2233,21.02
P083,2025-02-24,SKU_D,2047,26.5
P007,2025-02-17,SKU_D,2247,21.77
P047,2025-04-07,SKU_B,1893,16.37
P062,2025-04-07,SKU_A,1738,26.2
P013,2025-04-28,SKU_A,2999,22.4
P060,2025-04-14,SKU_D,3558,17.21
P062,2025-04-14,SKU_B,1936,26.38
P049,2025-03-03,SKU_C,3076,16.4
P076,2025-04-14,SKU_D,2275,18.6
P075,2025-01-13,SKU_C,1578,17.08
P076,2025-04-14,SKU_A,2287,17.74
P059,2025-02-10,SKU_C,2056,31.3
P012,2025-01-27,SKU_E,2327,16.43
P001,2025-02-10,SKU_E,2987,27.94
P056,2025-03-31,SKU_A,3023,18.98
P003,2025-03-10,SKU_C,2811,17.59
P080,2025-03-10,SKU_B,2367,20.11
P091,2025-01-06,SKU_C,2932,20.38
P068,2025-02-10,SKU_D,2706,18.3
P088,2025-05-05,SKU_B,2482,19.28
P038,2025-05-19,SKU_E,1543,20.03
P022,2025-04-28,SKU_E,2259,29.78
P014,2025-03-03,SKU_B,2602,19.99
P055,2025-01-20,SKU_A,1520,24.38
P002,2025-02-17,SKU_B,3174,29.29
P045,2025-01-13,SKU_C,2520,18.01
P051,2025-03-31,SKU_A,2309,16.64
P075,2025-03-10,SKU_D,2077,13.69
P094,2025-02-03,SKU_C,1480,22.81
P084,2025-01-20,SKU_D,2598,28.83
P098,2025-04-21,SKU_A,1917,18.75
P077,2025-03-24,SKU_B,2008,22.71
P033,2025-02-24,SKU_A,2995,23.69
P046,2025-05-19,SKU_B,2623,23.56
P089,2025-03-10,SKU_D,2490,19.96
P085,2025-01-13,SKU_C,1674,27.54
P034,2025-01-20,SKU_B,1880,18.48
P005,2025-04-14,SKU_E,1865,20.43
P092,2025-04-07,SKU_B,2114,17.04
P013,2025-01-13,SKU_E,2732,21.06
P055,2025-01-06,SKU_A,1884,25.29
P019,2025-03-03,SKU_B,2158,19.66
P075,2025-04-21,SKU_B,1540,16.81
P074,2025-03-31,SKU_D,3117,19.69
P073,2025-03-03,SKU_B,2606,19.68
P066,2025-03-10,SKU_D,1399,16.08
P062,2025-01-20,SKU_A,1699,25.55
P062,2025-03-24,SKU_B,1630,24.68
P064,2025-05-05,SKU_C,2877,17.93
P071,2025-01-27,SKU_E,2241,31.23
P100,2025-04-28,SKU_A,2018,23.6
P050,2025-04-07,SKU_E,2511,29.83
P059,2025-01-13,SKU_C,1897,28.63
P015,2025-05-05,SKU_A,1912,18.45
P071,2025-02-17,SKU_B,1991,31.29
P036,2025-01-27,SKU_A,2936,21.31
P092,2025-04-28,SKU_D,2138,15.79
P082,2025-05-05,SKU_A,2293,18.71
P026,2025-03-03,SKU_C,1952,17.03
P091,2025-01-27,SKU_B,2559,18.29
P069,2025-05-19,SKU_D,1728,18.16
P062,2025-04-21,SKU_C,1871,23.54
P087,2025-04-28,SKU_D,2642,22.28
P086,2025-05-19,SKU_B,2568,15.25
P071,2025-03-17,SKU_E,1727,27.8
P036,2025-03-31,SKU_C,2831,22.32
P063,2025-02-03,SKU_D,2473,27.51
P020,2025-02-03,SKU_D,1922,27.36
P056,2025-04-14,SKU_E,2314,19.69
P041,2025-05-12,SKU_E,1400,17.45
P005,2025-02-10,SKU_B,2235,21.86
P038,2025-01-27,SKU_C,1647,20.77
P097,2025-02-03,SKU_A,1959,24.57
P041,2025-02-10,SKU_A,1837,20.1
P095,2025-01-06,SKU_D,1692,21.82
P051,2025-03-10,SKU_B,2542,15.99
P034,2025-05-05,SKU_B,1758,17.07
P059,2025-04-14,SKU_A,1669,30.02
P032,2025-03-17,SKU_B,2553,22.79
P069,2025-03-03,SKU_C,2269,19.42
P019,2025-03-03,SKU_D,2050,19.88
P078,2025-03-03,SKU_D,1522,28.67
P092,2025-03-31,SKU_B,2074,16.38
P079,2025-05-19,SKU_B,3143,27.46
P049,2025-01-27,SKU_D,2534,16.23
P017,2025-03-24,SKU_B,2465,20.63
P028,2025-04-07,SKU_B,2015,22.61
P043,2025-01-20,SKU_C,2333,20.33
P042,2025-02-03,SKU_D,2349,25.47
P075,2025-03-10,SKU_C,1684,14.0
P027,2025-02-10,SKU_E,2532,25.49
P036,2025-02-03,SKU_E,2970,24.48
P046,2025-02-10,SKU_B,2659,22.99
P052,2025-05-05,SKU_B,1488,25.4
P024,2025-04-28,SKU_B,2218,30.2
P089,2025-01-20,SKU_A,2728,21.86
P080,2025-03-31,SKU_A,2381,20.51
P038,2025-01-20,SKU_B,1827,21.0
P029,2025-01-27,SKU_C,2133,24.75
P074,2025-03-03,SKU_B,2518,20.08
P016,2025-03-17,SKU_D,1879,21.87
P028,2025-03-03,SKU_E,1540,22.59
P009,2025-03-03,SKU_D,2886,19.6
P016,2025-02-24,SKU_D,2310,22.17
P071,2025-04-07,SKU_B,2455,29.71
P035,2025-04-28,SKU_C,2546,18.86
P086,2025-03-31,SKU_D,3251,17.52
P041,2025-02-03,SKU_A,1765,16.64
P021,2025-03-24,SKU_A,2276,15.76
P020,2025-04-28,SKU_C,2063,27.47
P069,2025-04-28,SKU_D,1992,18.46
P043,2025-03-24,SKU_A,2028,21.51
P050,2025-03-03,SKU_D,1998,29.74
P067,2025-01-06,SKU_E,1740,21.25
P092,2025-02-17,SKU_E,2464,14.83
P013,2025-02-03,SKU_C,3011,19.52
P063,2025-02-24,SKU_B,2519,27.44
P045,2025-03-17,SKU_A,2583,17.57
P049,2025-02-03,SKU_D,2553,13.86
P048,2025-02-10,SKU_A,3348,23.95
P012,2025-04-07,SKU_B,2624,18.18
P052,2025-02-03,SKU_B,1750,24.86
P049,2025-01-20,SKU_B,2740,14.05
P064,2025-04-28,SKU_D,2130,19.55
P031,2025-02-17,SKU_E,1424,21.05
P058,2025-04-21,SKU_D,3271,21.41
P071,2025-05-05,SKU_A,1930,30.86
P068,2025-03-03,SKU_D,2981,17.7
P014,2025-01-27,SKU_D,2463,21.4
P037,2025-04-28,SKU_B,2152,22.07
P053,2025-02-17,SKU_A,2207,27.69
P036,2025-05-19,SKU_D,2970,22.58
P097,2025-05-19,SKU_C,1936,24.83
P045,2025-01-06,SKU_E,3117,17.45
P062,2025-05-05,SKU_D,2184,25.8
P006,2025-02-10,SKU_D,2093,24.57
P073,2025-04-21,SKU_C,2747,20.76
P013,2025-04-21,SKU_A,2229,21.26
P030,2025-04-14,SKU_E,2620,29.53
P021,2025-01-06,SKU_C,2214,18.81
P021,2025-02-03,SKU_A,2212,17.06
P047,2025-01-27,SKU_D,1488,16.58
P032,2025-01-27,SKU_C,2547,19.58
P078,2025-03-24,SKU_D,1632,28.04
P004,2025-01-27,SKU_A,1814,17.17
P038,2025-04-21,SKU_B,1693,22.49
P081,2025-01-20,SKU_C,1959,24.59
P085,2025-05-12,SKU_A,1384,30.37
P024,2025-02-03,SKU_E,3196,28.04
P001,2025-05-05,SKU_D,2644,28.3
P072,2025-01-13,SKU_D,3336,16.71
P085,2025-04-07,SKU_B,1502,30.5
P032,2025-03-31,SKU_E,2333,20.84
P085,2025-01-06,SKU_D,1678,30.36
P022,2025-05-12,SKU_B,1697,30.82
P016,2025-03-17,SKU_D,1879,21.87
P043,2025-02-17,SKU_B,2122,20.2
P050,2025-05-05,SKU_D,2169,30.38
P098,2025-01-06,SKU_D,2145,18.08
P052,2025-04-21,SKU_A,1639,25.43
P094,2025-03-10,SKU_B,1257,22.36
P068,2025-02-03,SKU_E,3092,16.69
P085,2025-04-21,SKU_D,1365,27.37
P022,2025-01-06,SKU_A,2497,30.19
P092,2025-04-14,SKU_C,1953,16.67
P066,2025-03-31,SKU_E,1723,17.23
P096,2025-04-14,SKU_A,1884,20.87
P090,2025-03-10,SKU_B,2120,23.67
P090,2025-02-17,SKU_C,1883,24.53
P078,2025-01-20,SKU_B,1501,30.05
P055,2025-02-10,SKU_C,1558,26.98
P063,2025-04-14,SKU_C,2530,27.33
P034,2025-02-24,SKU_C,1974,15.67
P098,2025-03-24,SKU_E,1959,20.55
P071,2025-01-06,SKU_A,1747,30.44
P082,2025-02-03,SKU_E,2113,20.94
P098,2025-04-07,SKU_B,2098,17.98
P075,2025-04-07,SKU_D,1832,14.05
P018,2025-05-19,SKU_E,2957,24.31
P022,2025-03-31,SKU_A,1691,28.77
P010,2025-03-17,SKU_C,2291,19.91
P015,2025-03-31,SKU_A,1403,19.88
P004,2025-03-31,SKU_A,2261,16.9
P009,2025-01-20,SKU_B,2247,18.8
P038,2025-03-31,SKU_D,1752,21.5
P003,2025-04-07,SKU_B,2568,18.28
P032,2025-04-07,SKU_B,2849,20.12
P057,2025-04-28,SKU_B,2912,18.17
P094,2025-03-03,SKU_A,1374,25.57
P022,2025-01-13,SKU_E,1730,28.86
P099,2025-03-31,SKU_D,2251,19.38
P061,2025-02-10,SKU_D,3078,15.77
P071,2025-02-10,SKU_C,2422,31.52
P068,2025-04-28,SKU_E,2318,17.56
P018,2025-05-19,SKU_A,2830,22.69
P079,2025-04-21,SKU_A,2380,29.84
P073,2025-03-10,SKU_E,2782,20.36
P075,2025-04-28,SKU_D,1886,15.23
P081,2025-01-06,SKU_C,1784,24.68
P061,2025-02-17,SKU_B,2832,14.94
P006,2025-02-17,SKU_B,2379,26.34
P040,2025-02-10,SKU_C,2074,18.51
P093,2025-04-21,SKU_C,2191,21.57
P098,2025-03-10,SKU_E,1963,20.46
P009,2025-05-05,SKU_D,3325,17.63
P045,2025-04-28,SKU_A,2337,18.07
P014,2025-03-03,SKU_D,2126,22.6
P068,2025-03-17,SKU_A,3388,17.56
P092,2025-04-14,SKU_C,1953,16.67
P007,2025-03-03,SKU_B,2937,20.57
P052,2025-01-06,SKU_B,1831,23.94
P035,2025-01-20,SKU_C,2125,22.3
P059,2025-04-07,SKU_B,1959,31.55
P042,2025-01-27,SKU_D,2984,28.41
P087,2025-01-06,SKU_A,2800,22.13
P053,2025-05-12,SKU_E,2763,29.51
P034,2025-03-31,SKU_A,1730,16.44
P064,2025-03-03,SKU_C,2231,18.88
P070,2025-04-07,SKU_B,3120,19.08
